timestamp,driver_alive,host_mem_available_kib,gpu6_used_mib,gpu6_util_pct,gpu7_used_mib,gpu7_util_pct
2026-08-27T16:01:29+00:00,1,769520508,53078,0,54104,0
2026-08-27T16:02:30+00:00,1,1076259804,1203,0,1202,0
2026-08-27T16:03:30+00:00,1,1061102828,13778,100,13778,0
2026-08-27T16:04:30+00:00,1,1057732728,15412,3,15798,0
2026-08-27T16:05:30+00:00,1,1044894640,23180,0,23566,0
2026-08-27T16:06:30+00:00,1,1033792932,30704,0,31090,0
2026-08-27T16:07:30+00:00,1,1022322148,38021,0,38407,0
2026-08-27T16:08:31+00:00,1,1012819644,49234,0,49526,0
2026-08-27T16:09:31+00:00,1,1011997056,49236,82,49528,74
2026-08-27T16:10:31+00:00,1,1008030792,32677,1,32574,0
2026-08-27T16:11:31+00:00,1,996093984,35061,2,34956,0
2026-08-27T16:12:31+00:00,1,984014548,37867,0,37701,2
2026-08-27T16:13:32+00:00,1,971948984,43889,0,44087,2
2026-08-27T16:14:32+00:00,1,961567584,50329,0,50365,0
2026-08-27T16:15:32+00:00,1,961083172,50329,0,50365,98
2026-08-27T16:16:32+00:00,1,962594020,33772,0,29794,0
2026-08-27T16:17:32+00:00,1,962128440,31843,2,32081,6
2026-08-27T16:18:32+00:00,1,956747676,35509,0,36259,0
2026-08-27T16:19:33+00:00,1,933704392,43261,2,43903,0
2026-08-27T16:20:33+00:00,1,933827624,50051,0,50343,0
2026-08-27T16:21:33+00:00,1,934006728,50051,94,50343,95
2026-08-27T16:22:33+00:00,1,935493504,39747,0,36699,0
2026-08-27T16:23:33+00:00,1,930974120,37987,3,39075,0
2026-08-27T16:24:33+00:00,1,930242036,40373,0,41263,1
2026-08-27T16:25:34+00:00,1,925674704,42989,72,45385,1
2026-08-27T16:26:34+00:00,1,921051528,49731,37,51111,98
2026-08-27T16:27:34+00:00,1,920886420,50819,80,51111,0
2026-08-27T16:28:34+00:00,1,915339136,50819,8,38789,0
